x,y,z,r,g,b
2.71395,3.83119,-0.07646,1.0,0.101947,0.0
1.2448,0.0448453,-0.48614,1.0,0.648187,0.0
1.56695,1.02028,-0.34651,1.0,0.462013,0.0
1.88795,0.520386,-0.04267,1.0,0.0568933,0.0
2.96712,3.1501,-0.04835,1.0,0.0644667,0.0
2.71496,3.83296,-0.076775,1.0,0.102367,0.0
1.94215,1.20429,-0.121155,1.0,0.16154,0.0
0.815463,-0.0377487,-0.04008,1.0,0.05344,0.0
2.49461,2.72878,-0.09851,1.0,0.131347,0.0
1.91105,0.590049,-0.10162,1.0,0.135493,0.0
1.74415,-0.291864,-0.047275,1.0,0.0630333,0.0
2.71444,3.82871,-0.06843,1.0,0.09124,0.0
1.58814,1.06549,-0.315835,1.0,0.421113,0.0
3.54679,3.55151,-0.007905,1.0,0.01054,0.0
-3.2427,-3.45825,-0.01146,1.0,0.01528,0.0
-3.24574,-3.4734,-0.031875,1.0,0.0425,0.0
0.937893,0.0290182,-0.48844,1.0,0.651253,0.0
-1.29161,-1.58988,-0.037765,1.0,0.0503533,0.0
-3.60797,-3.04171,-0.76178,0.984293,1.0,0.0
2.71382,3.8256,-0.05008,1.0,0.0667733,0.0
2.70852,3.83335,-0.05993,1.0,0.0799067,0.0
2.20608,2.96152,-0.254755,1.0,0.339673,0.0
1.61906,-0.580843,-0.115885,1.0,0.154513,0.0
2.70857,3.8257,-0.062325,1.0,0.0831,0.0
1.6505,-0.616083,-0.133405,1.0,0.177873,0.0
1.44961,1.57301,-0.41957,1.0,0.559427,0.0
1.62671,-0.609365,-0.24896,1.0,0.331947,0.0
2.71097,3.83282,-0.0742,1.0,0.0989333,0.0
-3.32153,-3.54747,-0.07466,1.0,0.0995467,0.0
0.835375,-1.65978,-0.561875,1.0,0.749167,0.0
0.972628,-0.758794,-0.33068,1.0,0.440907,0.0
1.89263,1.84527,-0.154055,1.0,0.205407,0.0
2.7381,1.30368,-0.44752,1.0,0.596693,0.0
2.7117,3.81413,-0.054075,1.0,0.0721,0.0
-0.0299705,-2.49213,-1.96122,0.0,1.0,0.614967
2.72013,3.83209,-0.06563,1.0,0.0875067,0.0
1.88824,4.78939,-1.59601,0.0,1.0,0.128007
2.7131,3.83273,-0.069335,1.0,0.0924467,0.0
1.08146,0.281564,-0.534535,1.0,0.712713,0.0
2.71649,3.83371,-0.070305,1.0,0.09374,0.0
2.22564,3.12328,-0.28533,1.0,0.38044,0.0
1.5638,1.02193,-0.34811,1.0,0.464147,0.0
-1.61513,-1.67589,-0.05608,1.0,0.0747733,0.0
2.12565,1.35983,-0.067145,1.0,0.0895267,0.0
2.71106,3.83134,-0.071785,1.0,0.0957133,0.0
2.38912,1.28484,-0.321755,1.0,0.429007,0.0
0.857306,-1.14888,-0.207475,1.0,0.276633,0.0
2.71954,3.82495,-0.0673,1.0,0.0897333,0.0
-3.40711,-3.57797,-0.055965,1.0,0.07462,0.0
2.71074,3.8187,-0.054675,1.0,0.0729,0.0
-1.19103,-1.74875,-0.219255,1.0,0.29234,0.0
2.72099,3.81268,-0.06399,1.0,0.08532,0.0
2.71876,3.8354,-0.069775,1.0,0.0930333,0.0
-3.4544,-2.05567,-0.051925,1.0,0.0692333,0.0
2.71177,3.83022,-0.06388,1.0,0.0851733,0.0
2.81523,1.31311,-0.30685,1.0,0.409133,0.0
1.70613,1.84174,-0.12819,1.0,0.17092,0.0
1.77924,2.82318,-0.15624,1.0,0.20832,0.0
2.71053,3.82973,-0.0741,1.0,0.0988,0.0
2.71689,3.83006,-0.07119,1.0,0.09492,0.0
2.12705,1.373,-0.045895,1.0,0.0611933,0.0
2.71182,3.82686,-0.065245,1.0,0.0869933,0.0
2.71572,3.82209,-0.06126,1.0,0.08168,0.0
1.81673,0.285595,-0.03896,1.0,0.0519467,0.0
1.14209,-0.65945,-0.23632,1.0,0.315093,0.0
0.76011,1.41787,-0.10782,1.0,0.14376,0.0
1.58085,1.11297,-0.337785,1.0,0.45038,0.0
2.7232,3.82912,-0.066865,1.0,0.0891533,0.0
1.33702,-0.799875,-0.161995,1.0,0.215993,0.0
-3.40505,-2.52461,-0.825815,0.898913,1.0,0.0
1.70491,0.19795,-0.0578,1.0,0.0770667,0.0
1.81322,1.90132,-0.176275,1.0,0.235033,0.0
2.42961,2.87589,-0.291205,1.0,0.388273,0.0
2.71086,3.83587,-0.08108,1.0,0.108107,0.0
2.7243,3.83462,-0.08337,1.0,0.11116,0.0
2.71635,3.83123,-0.059845,1.0,0.0797933,0.0
1.5177,-0.346939,-0.24607,1.0,0.328093,0.0
2.203,2.61154,-0.151705,1.0,0.202273,0.0
2.12309,1.20992,-0.02799,1.0,0.03732,0.0
2.71556,3.82835,-0.061985,1.0,0.0826467,0.0
2.71426,3.82831,-0.05498,1.0,0.0733067,0.0
2.70647,3.08353,-0.281745,1.0,0.37566,0.0
1.37031,0.828851,-0.060935,1.0,0.0812467,0.0
2.9253,3.28615,-0.144785,1.0,0.193047,0.0
0.919507,-0.722478,-0.34511,1.0,0.460147,0.0
-2.11569,-0.848083,-0.043325,1.0,0.0577667,0.0
-3.70936,-4.10896,-0.175,1.0,0.233333,0.0
-0.107793,-0.554606,-1.19939,0.400813,1.0,0.0
2.72089,3.82827,-0.068175,1.0,0.0909,0.0
3.53999,3.5992,-0.025,1.0,0.0333333,0.0
1.83997,1.85637,-0.132325,1.0,0.176433,0.0
2.7094,3.83112,-0.061895,1.0,0.0825267,0.0
2.98818,3.77485,-0.716365,1.0,0.955153,0.0
2.71776,3.83118,-0.06922,1.0,0.0922933,0.0
2.71609,3.83165,-0.077245,1.0,0.102993,0.0
3.41242,3.54621,-0.09017,1.0,0.120227,0.0
0.274007,-0.622232,-0.936875,0.750833,1.0,0.0
2.7175,3.80467,-0.025,1.0,0.0333333,0.0
2.72024,3.81518,-0.07381,1.0,0.0984133,0.0
1.43501,-0.156679,-0.241855,1.0,0.322473,0.0
1.63099,0.678228,-0.224215,1.0,0.298953,0.0
1.50294,0.552154,-0.3181,1.0,0.424133,0.0
1.62751,-0.595257,-0.14866,1.0,0.198213,0.0
1.00744,0.0223857,-0.57692,1.0,0.769227,0.0
-3.94567,-0.36314,-0.025,1.0,0.0333333,0.0
1.64085,1.55676,-0.28441,1.0,0.379213,0.0
0.518233,2.71534,-0.00592,1.0,0.00789333,0.0
-0.699063,-1.01703,-0.08353,1.0,0.111373,0.0
2.72027,3.8305,-0.07571,1.0,0.100947,0.0
2.71111,3.8344,-0.08344,1.0,0.111253,0.0
2.16445,3.44226,-0.545085,1.0,0.72678,0.0
-2.17576,-2.83297,-0.175,1.0,0.233333,0.0
1.04154,-0.869283,-0.127745,1.0,0.170327,0.0
1.91118,0.534448,-0.08318,1.0,0.110907,0.0
1.33657,-0.287354,-0.200365,1.0,0.267153,0.0
1.22037,1.3107,-0.518755,1.0,0.691673,0.0
1.77446,-1.40164,-0.249525,1.0,0.3327,0.0
1.53886,0.885836,-0.316255,1.0,0.421673,0.0
1.75564,-3.94259,-1.1624,0.450133,1.0,0.0
2.71197,3.82826,-0.067845,1.0,0.09046,0.0
3.19816,2.94492,-0.027335,1.0,0.0364467,0.0
2.71625,3.8288,-0.052175,1.0,0.0695667,0.0
0.206817,0.0123056,-0.052675,1.0,0.0702333,0.0
0.207486,0.00645706,-0.04986,1.0,0.06648,0.0
1.48247,-0.547503,-0.150835,1.0,0.201113,0.0
-0.041051,-1.97398,-1.46737,0.0435067,1.0,0.0
2.71164,3.82533,-0.05809,1.0,0.0774533,0.0
0.458044,-3.60872,-2.30783,0.0,0.922893,1.0
2.71229,3.82931,-0.0678,1.0,0.0904,0.0
0.207071,0.0119101,-0.05362,1.0,0.0714933,0.0
2.71526,3.8279,-0.06239,1.0,0.0831867,0.0
1.64376,1.75737,-0.18405,1.0,0.2454,0.0
1.91169,3.78707,-0.984305,0.687593,1.0,0.0
1.70423,2.77496,-0.30498,1.0,0.40664,0.0
2.41661,2.80322,-0.2318,1.0,0.309067,0.0
2.70848,3.82817,-0.05483,1.0,0.0731067,0.0
2.71554,3.82896,-0.05577,1.0,0.07436,0.0
1.57242,0.586582,-0.413655,1.0,0.55154,0.0
3.40016,3.5772,-0.053755,1.0,0.0716733,0.0
2.7126,3.82938,-0.066145,1.0,0.0881933,0.0
2.7148,3.82822,-0.051345,1.0,0.06846,0.0
2.71266,3.80985,-0.060275,1.0,0.0803667,0.0
2.71017,3.83032,-0.067265,1.0,0.0896867,0.0
1.76293,2.76816,-0.353835,1.0,0.47178,0.0
0.892518,-1.05256,-0.326425,1.0,0.435233,0.0
1.73828,2.77957,-0.351295,1.0,0.468393,0.0
2.71982,3.81826,-0.09793,1.0,0.130573,0.0
2.71888,3.82797,-0.06296,1.0,0.0839467,0.0
3.49588,3.83861,-0.384155,1.0,0.512207,0.0
0.493758,3.23763,-0.12288,1.0,0.16384,0.0
2.71163,3.24306,-0.24701,1.0,0.329347,0.0
2.75367,3.5495,-0.495245,1.0,0.660327,0.0
1.62115,-0.576686,-0.12254,1.0,0.163387,0.0
2.71426,3.83199,-0.047905,1.0,0.0638733,0.0
1.2866,-0.437979,-0.20478,1.0,0.27304,0.0
1.50608,0.366459,-0.40196,1.0,0.535947,0.0
2.70954,3.82783,-0.057295,1.0,0.0763933,0.0
2.71485,3.82856,-0.059255,1.0,0.0790067,0.0
0.738724,1.2287,-0.17264,1.0,0.230187,0.0
2.71747,3.83251,-0.055345,1.0,0.0737933,0.0
2.71923,3.82955,-0.06393,1.0,0.08524,0.0
1.62177,0.198944,-0.223845,1.0,0.29846,0.0
1.9633,1.10143,-0.129055,1.0,0.172073,0.0
0.208142,0.00683492,-0.049505,1.0,0.0660067,0.0
1.63596,0.0321802,-0.282155,1.0,0.376207,0.0
-3.86499,-2.48694,-0.13598,1.0,0.181307,0.0
1.72767,0.543867,-0.129735,1.0,0.17298,0.0
2.71394,3.82954,-0.04145,1.0,0.0552667,0.0
2.76685,3.00211,-0.098375,1.0,0.131167,0.0
1.08881,-0.834524,-0.18783,1.0,0.25044,0.0
-0.0138467,0.352082,-0.06517,1.0,0.0868933,0.0
1.08932,-0.830743,-0.218545,1.0,0.291393,0.0
-4.06067,-2.56019,-0.070995,1.0,0.09466,0.0
2.71861,3.8304,-0.0454,1.0,0.0605333,0.0
1.62412,-0.610118,-0.2604,1.0,0.3472,0.0
1.59189,1.07175,-0.314965,1.0,0.419953,0.0
-4.05229,-2.51001,-0.025835,1.0,0.0344467,0.0
2.71492,3.82939,-0.04279,1.0,0.0570533,0.0
2.71563,3.82712,-0.046465,1.0,0.0619533,0.0
-1.11933,-1.10295,-0.0621,1.0,0.0828,0.0
1.89825,1.88562,-0.16594,1.0,0.221253,0.0
0.633945,-0.16462,-0.037295,1.0,0.0497267,0.0
2.717,3.82832,-0.046235,1.0,0.0616467,0.0
-2.88645,-3.26291,-0.114595,1.0,0.152793,0.0
2.79521,1.25583,-0.45568,1.0,0.607573,0.0
-3.88017,-2.48223,-0.060685,1.0,0.0809133,0.0
-2.75967,-3.42938,-0.22952,1.0,0.306027,0.0
2.71183,3.82856,-0.070445,1.0,0.0939267,0.0
2.71972,3.82849,-0.07897,1.0,0.105293,0.0
2.7139,3.82715,-0.048435,1.0,0.06458,0.0
1.42092,4.66771,-0.080155,1.0,0.106873,0.0
-3.25408,-2.30196,-0.029205,1.0,0.03894,0.0
1.74685,0.981301,-0.24625,1.0,0.328333,0.0
0.970563,1.36483,-0.096175,1.0,0.128233,0.0
2.71662,3.81134,-0.07396,1.0,0.0986133,0.0
0.482967,3.01879,-0.085375,1.0,0.113833,0.0
0.506273,2.10903,-0.076245,1.0,0.10166,0.0
2.71886,3.83075,-0.072605,1.0,0.0968067,0.0
2.39208,3.0117,-0.267425,1.0,0.356567,0.0
0.556312,2.73857,-0.055595,1.0,0.0741267,0.0
2.71361,3.82602,-0.07067,1.0,0.0942267,0.0
2.38699,3.23523,-0.322225,1.0,0.429633,0.0
2.721,3.83353,-0.071585,1.0,0.0954467,0.0
-3.0397,-3.30538,-0.131525,1.0,0.175367,0.0
0.812588,-0.477464,-0.239005,1.0,0.318673,0.0
0.529263,3.12073,-0.07752,1.0,0.10336,0.0
0.456955,3.12116,-0.09693,1.0,0.12924,0.0
1.54121,3.4494,-0.831885,0.89082,1.0,0.0
2.71169,3.81336,-0.065635,1.0,0.0875133,0.0
1.38355,1.35419,-0.595275,1.0,0.7937,0.0
1.88344,1.64906,-0.173985,1.0,0.23198,0.0
2.11399,1.40093,-0.04944,1.0,0.06592,0.0
2.96531,3.32171,-0.159755,1.0,0.213007,0.0
-2.69528,-2.79435,-0.13083,1.0,0.17444,0.0
-2.70085,-3.56106,-0.284925,1.0,0.3799,0.0
1.77828,1.58518,-0.18736,1.0,0.249813,0.0
2.71086,3.83269,-0.063855,1.0,0.08514,0.0
2.057,0.533932,-0.120405,1.0,0.16054,0.0
0.580082,-1.4226,-0.036825,1.0,0.0491,0.0
2.82744,3.06017,-0.174855,1.0,0.23314,0.0
2.71617,3.82847,-0.05656,1.0,0.0754133,0.0
2.71729,3.82425,-0.052015,1.0,0.0693533,0.0
-2.6242,-1.6808,-0.2504,1.0,0.333867,0.0
1.85756,2.96105,-0.028045,1.0,0.0373933,0.0
-3.85165,-2.84519,-0.03604,1.0,0.0480533,0.0
-2.41577,-1.58541,-0.21778,1.0,0.290373,0.0
1.13861,0.724875,-0.678945,1.0,0.90526,0.0
-0.291418,-2.02232,-1.9291,0.0,1.0,0.572133
2.96804,3.37009,-0.19784,1.0,0.263787,0.0
1.29864,-0.367128,-0.20798,1.0,0.277307,0.0
1.84188,2.95703,-0.075,1.0,0.1,0.0
2.80373,1.31397,-0.26106,1.0,0.34808,0.0
-2.70921,-2.02835,-0.23393,1.0,0.311907,0.0
-1.32749,-1.53691,-0.048705,1.0,0.06494,0.0
3.41603,3.6049,-0.05957,1.0,0.0794267,0.0
1.59212,1.88076,-0.36957,1.0,0.49276,0.0
2.90682,3.06143,-0.067615,1.0,0.0901533,0.0
1.74622,2.54726,-0.23791,1.0,0.317213,0.0
1.10126,3.1661,-0.704855,1.0,0.939807,0.0
2.70934,3.82657,-0.051135,1.0,0.06818,0.0
0.588761,-1.55413,-0.0897,1.0,0.1196,0.0
1.56607,1.01988,-0.34665,1.0,0.4622,0.0
3.0544,3.67495,-0.602425,1.0,0.803233,0.0
0.882248,-1.43505,-0.17173,1.0,0.228973,0.0
1.56299,-0.187576,-0.2835,1.0,0.378,0.0
2.71069,3.82728,-0.05048,1.0,0.0673067,0.0
-3.21552,-3.448,-0.12078,1.0,0.16104,0.0
-2.3503,-1.13059,-0.06385,1.0,0.0851333,0.0
-4.0477,-4.52729,-0.34948,1.0,0.465973,0.0
1.92724,2.88358,-0.346665,1.0,0.46222,0.0
2.70857,3.82919,-0.060305,1.0,0.0804067,0.0
2.71742,3.83149,-0.06761,1.0,0.0901467,0.0
-1.02909,-1.88112,-0.15678,1.0,0.20904,0.0
-0.192019,0.177962,-0.077595,1.0,0.10346,0.0
1.26958,-0.391653,-0.21036,1.0,0.28048,0.0
1.15102,-2.16907,-0.29586,1.0,0.39448,0.0
2.03532,3.1246,-0.49309,1.0,0.657453,0.0
2.32899,3.0347,-0.267935,1.0,0.357247,0.0
-0.489993,-1.10572,-0.18042,1.0,0.24056,0.0
1.8027,0.236911,-0.228825,1.0,0.3051,0.0
0.808261,-0.905306,-0.25021,1.0,0.333613,0.0
0.588686,-0.496811,-0.04272,1.0,0.05696,0.0
2.66611,2.52484,-0.430335,1.0,0.57378,0.0
-3.53559,-2.99031,-0.024955,1.0,0.0332733,0.0
0.581741,-0.778004,-0.592205,1.0,0.789607,0.0
3.3504,3.46553,-0.30429,1.0,0.40572,0.0
2.71013,3.83084,-0.06818,1.0,0.0909067,0.0
2.71666,3.82731,-0.04274,1.0,0.0569867,0.0
0.641954,-0.12587,-0.02635,1.0,0.0351333,0.0
1.39183,0.785845,-0.053635,1.0,0.0715133,0.0
2.71177,3.82725,-0.05525,1.0,0.0736667,0.0
2.71904,3.83037,-0.0555,1.0,0.074,0.0
1.86661,1.01735,-0.15566,1.0,0.207547,0.0
-3.47605,-2.84279,-0.716105,1.0,0.954807,0.0
2.70979,3.82902,-0.05929,1.0,0.0790533,0.0
1.43004,-0.156645,-0.242155,1.0,0.322873,0.0
-2.58752,-1.91475,-0.200115,1.0,0.26682,0.0
2.87454,2.84739,-0.025,1.0,0.0333333,0.0
1.38299,0.793434,-0.06381,1.0,0.08508,0.0
-3.57221,-2.97241,-0.76326,0.98232,1.0,0.0
2.8842,3.11107,-0.089985,1.0,0.11998,0.0
3.32113,4.41031,-0.025,1.0,0.0333333,0.0
0.250982,-1.89544,-0.31991,1.0,0.426547,0.0
1.40412,0.209204,-0.41477,1.0,0.553027,0.0
-1.07428,-1.51463,-0.30936,1.0,0.41248,0.0
1.49948,-0.486721,-0.08835,1.0,0.1178,0.0
2.72079,3.8307,-0.078195,1.0,0.10426,0.0
2.71527,3.82933,-0.05634,1.0,0.07512,0.0
2.71392,3.82706,-0.05374,1.0,0.0716533,0.0
0.845542,0.446515,-0.04859,1.0,0.0647867,0.0
1.62297,0.0479816,-0.04114,1.0,0.0548533,0.0
1.21589,1.5779,-0.04826,1.0,0.0643467,0.0
1.27442,-1.37743,-0.27489,1.0,0.36652,0.0
1.66601,0.062599,-0.055835,1.0,0.0744467,0.0
-3.60941,-3.09985,-0.68339,1.0,0.911187,0.0
-2.62673,-3.28139,-0.206675,1.0,0.275567,0.0
1.31324,0.153913,-0.122785,1.0,0.163713,0.0
1.3655,2.63712,-0.460275,1.0,0.6137,0.0
1.25565,-0.241515,-0.19821,1.0,0.26428,0.0
-1.21804,-1.2424,-0.033045,1.0,0.04406,0.0
2.72308,3.83454,-0.08064,1.0,0.10752,0.0
-1.47449,-1.98911,-0.12608,1.0,0.168107,0.0
2.09285,0.6998,-0.025,1.0,0.0333333,0.0
2.71756,3.82933,-0.058385,1.0,0.0778467,0.0
2.37499,3.27793,-0.55269,1.0,0.73692,0.0
0.462253,2.10739,-0.08144,1.0,0.108587,0.0
0.20869,0.013312,-0.050265,1.0,0.06702,0.0
2.71083,2.79107,-0.044535,1.0,0.05938,0.0
0.080804,0.348243,-0.19361,1.0,0.258147,0.0
-0.176993,-0.33585,-0.016865,1.0,0.0224867,0.0
1.8669,1.02087,-0.15211,1.0,0.202813,0.0
1.40232,0.0734943,-0.281115,1.0,0.37482,0.0
2.71713,3.81556,-0.06267,1.0,0.08356,0.0
2.12047,1.35062,-0.05582,1.0,0.0744267,0.0
1.40942,0.204455,-0.290105,1.0,0.386807,0.0
1.36168,-0.301674,-0.208275,1.0,0.2777,0.0
2.7182,3.83172,-0.0748,1.0,0.0997333,0.0
0.574488,2.05647,-0.04178,1.0,0.0557067,0.0
1.55708,-0.200392,-0.308825,1.0,0.411767,0.0
2.71092,3.82915,-0.074915,1.0,0.0998867,0.0
2.71222,3.82838,-0.074925,1.0,0.0999,0.0
3.1693,3.49699,-0.188085,1.0,0.25078,0.0
1.40182,0.0482221,-0.200575,1.0,0.267433,0.0
-1.16946,-1.74227,-0.10348,1.0,0.137973,0.0
0.93731,-0.447377,-0.315975,1.0,0.4213,0.0
2.72311,3.82809,-0.08633,1.0,0.115107,0.0
0.808592,-0.357164,-0.608475,1.0,0.8113,0.0
2.02946,1.36804,-0.125145,1.0,0.16686,0.0
2.00059,0.637552,-0.022515,1.0,0.03002,0.0
1.46176,1.81631,-0.42092,1.0,0.561227,0.0
2.71528,3.82981,-0.071575,1.0,0.0954333,0.0
2.96301,3.12002,-0.081865,1.0,0.109153,0.0
2.26543,3.53126,-0.77124,0.97168,1.0,0.0
2.71783,3.8316,-0.064055,1.0,0.0854067,0.0
2.71032,3.83117,-0.07004,1.0,0.0933867,0.0
0.925381,-1.49144,-0.19845,1.0,0.2646,0.0
1.10612,-0.374813,-0.482155,1.0,0.642873,0.0
1.41963,-0.558365,-0.213725,1.0,0.284967,0.0
-2.60981,-1.89167,-0.22208,1.0,0.296107,0.0
1.38144,0.108273,-0.439585,1.0,0.586113,0.0
0.860783,-1.70929,-0.692475,1.0,0.9233,0.0
1.42502,0.218993,-0.30859,1.0,0.411453,0.0
1.85083,0.0801351,-0.07029,1.0,0.09372,0.0
1.25356,-0.251451,-0.43966,1.0,0.586213,0.0
1.36011,3.29,-0.78058,0.959227,1.0,0.0
3.42898,3.5288,-0.08034,1.0,0.10712,0.0
1.09559,-0.813103,-0.153935,1.0,0.205247,0.0
1.66154,0.238651,-0.1953,1.0,0.2604,0.0
-0.200016,-1.84999,-1.82811,0.0,1.0,0.437473
1.85271,2.83613,-0.35278,1.0,0.470373,0.0
2.75353,3.0214,-0.078895,1.0,0.105193,0.0
1.72964,0.187217,-0.119355,1.0,0.15914,0.0
-3.60216,-2.6256,-0.04871,1.0,0.0649467,0.0
1.1264,-0.189451,-0.458325,1.0,0.6111,0.0
2.5617,3.28889,-0.351515,1.0,0.468687,0.0
1.38133,-0.623267,-0.103945,1.0,0.138593,0.0
2.18396,3.36142,-0.45939,1.0,0.61252,0.0
2.47354,2.63497,-0.387095,1.0,0.516127,0.0
2.71245,3.82718,-0.06069,1.0,0.08092,0.0
2.71379,3.82901,-0.06703,1.0,0.0893733,0.0
2.71088,3.82927,-0.078025,1.0,0.104033,0.0
0.620844,-0.225936,-0.03225,1.0,0.043,0.0
-1.10394,-2.00499,-0.12893,1.0,0.171907,0.0
-1.43961,-1.37549,-0.072685,1.0,0.0969133,0.0
1.87228,1.01978,-0.15762,1.0,0.21016,0.0
0.591865,0.0294336,-0.03737,1.0,0.0498267,0.0
1.94208,2.73684,-0.27806,1.0,0.370747,0.0
-1.13195,-1.77572,-0.210405,1.0,0.28054,0.0
1.18256,-0.186446,-0.408485,1.0,0.544647,0.0
2.7208,3.82914,-0.066205,1.0,0.0882733,0.0
1.35985,-0.280952,-0.20598,1.0,0.27464,0.0
0.661607,3.23633,-0.0914,1.0,0.121867,0.0
-0.902592,-0.658887,-0.064955,1.0,0.0866067,0.0
2.12046,1.35383,-0.063085,1.0,0.0841133,0.0
2.71764,3.8318,-0.05509,1.0,0.0734533,0.0
-3.43719,-2.07125,-0.066615,1.0,0.08882,0.0
1.84411,1.11839,-0.268785,1.0,0.35838,0.0
1.56259,1.02135,-0.350055,1.0,0.46674,0.0
1.3706,-1.89984,-0.24167,1.0,0.322227,0.0
1.2128,2.7689,-0.073525,1.0,0.0980333,0.0
0.542994,3.25237,-0.111075,1.0,0.1481,0.0
2.44528,2.65288,-0.388435,1.0,0.517913,0.0
2.71918,3.83097,-0.067485,1.0,0.08998,0.0
1.17024,-0.135933,-0.317425,1.0,0.423233,0.0
2.71794,3.82728,-0.0684,1.0,0.0912,0.0
2.71778,3.82942,-0.064275,1.0,0.0857,0.0
0.866895,-0.546342,-0.203705,1.0,0.271607,0.0
1.06934,-0.0481119,-0.529215,1.0,0.70562,0.0
1.86938,1.0161,-0.154835,1.0,0.206447,0.0
1.81711,1.90516,-0.17661,1.0,0.23548,0.0
-3.59294,-3.04249,-0.751415,0.998113,1.0,0.0
1.58332,1.04271,-0.30679,1.0,0.409053,0.0
1.62012,1.71993,-0.276985,1.0,0.369313,0.0
2.68644,3.79609,-0.02131,1.0,0.0284133,0.0
2.71269,3.81271,-0.07558,1.0,0.100773,0.0
1.37452,0.822785,-0.068405,1.0,0.0912067,0.0
1.00224,-0.576926,-0.2039,1.0,0.271867,0.0
1.67766,0.151452,-0.080755,1.0,0.107673,0.0
0.518779,-0.719225,-0.63564,1.0,0.84752,0.0
0.544534,2.88702,-0.05921,1.0,0.0789467,0.0
-2.35085,-1.13078,-0.061885,1.0,0.0825133,0.0
-3.02636,-3.09672,-0.14987,1.0,0.199827,0.0
2.71824,3.82909,-0.060665,1.0,0.0808867,0.0
2.6925,3.80886,-0.025,1.0,0.0333333,0.0
2.01094,-3.23125,-0.40895,1.0,0.545267,0.0
1.93748,1.5273,-0.101055,1.0,0.13474,0.0
2.71172,3.83051,-0.069295,1.0,0.0923933,0.0
1.14344,-0.401977,-0.44939,1.0,0.599187,0.0
2.71943,3.83061,-0.07797,1.0,0.10396,0.0
1.95025,1.09127,-0.12075,1.0,0.161,0.0
1.1333,-0.608402,-0.17498,1.0,0.233307,0.0
1.37084,0.811386,-0.3856,1.0,0.514133,0.0
1.12982,-0.609285,-0.174625,1.0,0.232833,0.0
1.72603,0.143595,-0.051565,1.0,0.0687533,0.0
1.57481,1.0365,-0.342505,1.0,0.456673,0.0
2.71715,3.81634,-0.0723,1.0,0.0964,0.0
2.71575,3.82885,-0.0683,1.0,0.0910667,0.0
2.72028,3.8253,-0.06582,1.0,0.08776,0.0
2.73928,3.18206,-0.21236,1.0,0.283147,0.0
0.182978,0.0719623,-0.098545,1.0,0.131393,0.0
1.27433,0.668343,-0.404355,1.0,0.53914,0.0
2.70496,3.8068,-0.04995,1.0,0.0666,0.0
1.95855,1.10326,-0.126785,1.0,0.169047,0.0
2.71696,3.82687,-0.05633,1.0,0.0751067,0.0
2.71203,3.8112,-0.083265,1.0,0.11102,0.0
2.70136,3.80713,-0.0907,1.0,0.120933,0.0
1.30265,-0.306334,-0.202935,1.0,0.27058,0.0
-3.04106,-3.15903,-0.142845,1.0,0.19046,0.0
-0.457887,-1.43175,-1.80595,0.0,1.0,0.407933
2.71512,3.83229,-0.059305,1.0,0.0790733,0.0
1.93755,0.612727,-0.028605,1.0,0.03814,0.0
1.40192,4.96861,-0.047825,1.0,0.0637667,0.0
-1.64073,-3.09237,-0.125,1.0,0.166667,0.0
1.46326,0.45974,-0.31881,1.0,0.42508,0.0
1.80996,1.52929,-0.16313,1.0,0.217507,0.0
0.449962,3.02756,-0.067585,1.0,0.0901133,0.0
2.71764,3.83127,-0.06316,1.0,0.0842133,0.0
1.66102,0.180088,-0.162995,1.0,0.217327,0.0
2.71762,3.83027,-0.083905,1.0,0.111873,0.0
2.69305,3.7948,-0.051115,1.0,0.0681533,0.0
2.71787,3.82631,-0.07682,1.0,0.102427,0.0
2.71235,3.82751,-0.07521,1.0,0.10028,0.0
2.71564,3.82667,-0.061765,1.0,0.0823533,0.0
2.71314,3.82225,-0.04929,1.0,0.06572,0.0
-2.60982,-1.83699,-0.21917,1.0,0.292227,0.0
1.81497,2.83259,-0.14072,1.0,0.187627,0.0
2.73528,3.19163,-0.23362,1.0,0.311493,0.0
0.569109,2.76288,-0.03816,1.0,0.05088,0.0
0.821705,1.47701,-0.127335,1.0,0.16978,0.0
1.89085,2.05672,-0.097105,1.0,0.129473,0.0
1.86417,2.68188,-0.309795,1.0,0.41306,0.0
-1.08096,-1.90437,-0.06426,1.0,0.08568,0.0
1.85683,1.04089,-0.167725,1.0,0.223633,0.0
1.58009,1.04413,-0.343455,1.0,0.45794,0.0
2.70922,3.82698,-0.06362,1.0,0.0848267,0.0
2.14704,1.3981,-0.043825,1.0,0.0584333,0.0
0.932691,-1.83688,-0.502295,1.0,0.669727,0.0
-1.49306,-2.10277,-0.14238,1.0,0.18984,0.0
2.71688,3.82975,-0.06076,1.0,0.0810133,0.0
2.44056,3.46935,-0.68662,1.0,0.915493,0.0
0.937118,-1.84311,-0.524185,1.0,0.698913,0.0
-0.59767,-1.11303,-0.06001,1.0,0.0800133,0.0
-2.61238,-1.96993,-0.199845,1.0,0.26646,0.0
0.913575,-0.739136,-0.330085,1.0,0.440113,0.0
2.79439,3.19498,-0.13826,1.0,0.184347,0.0
1.76348,2.80711,-0.14102,1.0,0.188027,0.0
1.89776,1.05714,-0.14901,1.0,0.19868,0.0
1.79011,2.83842,-0.1441,1.0,0.192133,0.0
1.27424,1.16266,-0.046875,1.0,0.0625,0.0
2.71812,3.83065,-0.073645,1.0,0.0981933,0.0
